epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,2118.53,0.58851,0.38129,0.96148,0.83266,0.77298,0.81183,0.41186,1.72572,1.09871,1.89262,0.00200525,0.00200525,0.00200525
123,2135.9,0.59212,0.37417,0.94618,0.85976,0.75728,0.81155,0.4451,1.59225,0.98537,1.81165,0.0019805,0.0019805,0.0019805
124,2153.27,0.57716,0.37278,0.95723,0.82538,0.78018,0.82447,0.43542,1.58922,0.98382,1.79721,0.00195575,0.00195575,0.00195575
125,2170.6,0.59677,0.40019,0.97016,0.81861,0.78871,0.83035,0.45386,1.59777,0.99757,1.89058,0.001931,0.001931,0.001931
126,2188.44,0.58389,0.37235,0.95852,0.8964,0.7561,0.82821,0.4352,1.62808,1.01344,1.95961,0.00190625,0.00190625,0.00190625
127,2205.77,0.55215,0.3413,0.94389,0.88306,0.76699,0.80155,0.40974,1.63279,1.04637,1.96049,0.0018815,0.0018815,0.0018815
128,2223.01,0.57439,0.35042,0.9614,0.85161,0.74757,0.81087,0.42629,1.62225,1.03246,2.15857,0.00185675,0.00185675,0.00185675
129,2240.29,0.57831,0.35979,0.95867,0.81254,0.72816,0.80038,0.41511,1.71987,1.06898,2.10112,0.001832,0.001832,0.001832
130,2257.57,0.56156,0.35311,0.95832,0.77745,0.74617,0.81089,0.42805,1.66443,1.04935,2.21669,0.00180725,0.00180725,0.00180725
131,2274.92,0.58058,0.37738,0.97326,0.80117,0.74757,0.81177,0.41121,1.65115,1.12219,2.27002,0.0017825,0.0017825,0.0017825
132,2292.28,0.55156,0.35675,0.94804,0.85262,0.73786,0.81838,0.41512,1.62736,1.09806,2.24903,0.00175775,0.00175775,0.00175775
133,2309.66,0.53455,0.34452,0.94903,0.78166,0.76699,0.79906,0.40745,1.66129,1.08677,2.32173,0.001733,0.001733,0.001733
