epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,2144.9,0.58532,0.36437,0.91149,0.91815,0.76242,0.82794,0.44528,1.66758,1.17462,1.73524,0.0003965,0.0003965,0.0003965
188,2157.12,0.57016,0.3741,0.90264,0.92989,0.77269,0.83388,0.4545,1.64796,1.13881,1.71658,0.00037175,0.00037175,0.00037175
189,2168.65,0.57512,0.39367,0.9123,0.90609,0.78641,0.82592,0.45126,1.64013,1.10456,1.71047,0.000347,0.000347,0.000347
190,2181.2,0.57738,0.37874,0.90365,0.90982,0.7767,0.82614,0.44996,1.65091,1.07517,1.71777,0.00032225,0.00032225,0.00032225
191,2194.96,0.44226,0.24674,0.81638,0.9292,0.76449,0.82382,0.43277,1.68827,1.0764,1.7411,0.0002975,0.0002975,0.0002975
192,2206.04,0.43557,0.23987,0.81765,0.92471,0.75728,0.81521,0.4292,1.72665,1.13884,1.78038,0.00027275,0.00027275,0.00027275
193,2217.23,0.43457,0.24194,0.81524,0.90783,0.76507,0.8178,0.42732,1.72775,1.1611,1.78537,0.000248,0.000248,0.000248
194,2227.63,0.43282,0.23755,0.82142,0.92232,0.75728,0.82389,0.42642,1.76791,1.19951,1.82908,0.00022325,0.00022325,0.00022325
195,2237.92,0.44082,0.24739,0.80621,0.92309,0.75728,0.8261,0.4312,1.75022,1.18831,1.81028,0.0001985,0.0001985,0.0001985
196,2248.31,0.40832,0.23435,0.80321,0.939,0.75728,0.82875,0.43768,1.7748,1.21197,1.83747,0.00017375,0.00017375,0.00017375
197,2258.93,0.40576,0.23199,0.80074,0.92678,0.75728,0.8306,0.43986,1.75034,1.19871,1.81366,0.000149,0.000149,0.000149
198,2269.37,0.41621,0.23292,0.81688,0.91815,0.76241,0.83186,0.44283,1.71081,1.15952,1.76445,0.00012425,0.00012425,0.00012425
199,2279.7,0.42339,0.23643,0.81707,0.91803,0.76699,0.83257,0.44856,1.70834,1.14153,1.75928,9.95e-05,9.95e-05,9.95e-05
200,2290.58,0.41568,0.22672,0.81038,0.93471,0.76699,0.8334,0.44285,1.71231,1.14602,1.76295,7.475e-05,7.475e-05,7.475e-05
