epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,1698.48,0.78523,0.58248,1.03957,0.90942,0.68235,0.77546,0.4058,1.62678,1.11053,1.58814,0.00225275,0.00225275,0.00225275
113,1714.71,0.81592,0.5904,1.05142,0.89786,0.6828,0.76532,0.4189,1.64006,1.07773,1.63486,0.002228,0.002228,0.002228
114,1729.86,0.81364,0.58299,1.04591,0.88402,0.6699,0.76333,0.39125,1.67424,1.11433,1.62912,0.00220325,0.00220325,0.00220325
115,1746.61,0.78815,0.56481,1.03684,0.88214,0.72816,0.7812,0.41255,1.7024,1.06066,1.64186,0.0021785,0.0021785,0.0021785
116,1762.39,0.79161,0.55443,1.03831,0.8562,0.73786,0.75608,0.3978,1.61571,1.04696,1.60519,0.00215375,0.00215375,0.00215375
117,1776.87,0.78745,0.56413,1.04423,0.88934,0.74757,0.76821,0.39404,1.69443,0.99784,1.67558,0.002129,0.002129,0.002129
118,1791.75,0.78462,0.55101,1.03871,0.85875,0.72816,0.78508,0.41284,1.64805,1.01921,1.6195,0.00210425,0.00210425,0.00210425
119,1808.61,0.78899,0.55852,1.04033,0.92274,0.69577,0.8005,0.43356,1.62681,1.00365,1.61069,0.0020795,0.0020795,0.0020795
120,1823.49,0.7747,0.55019,1.02894,0.87558,0.75159,0.81519,0.43796,1.6224,1.05089,1.58636,0.00205475,0.00205475,0.00205475
121,1838.98,0.78655,0.5779,1.04635,0.88504,0.75728,0.79927,0.4104,1.64979,1.03086,1.62409,0.00203,0.00203,0.00203
122,1853.77,0.75299,0.53765,1.01662,0.86233,0.7298,0.78194,0.42683,1.62197,1.14447,1.61518,0.00200525,0.00200525,0.00200525
123,1868.17,0.7615,0.5381,1.03242,0.84623,0.72816,0.78287,0.42757,1.58816,1.07232,1.59391,0.0019805,0.0019805,0.0019805
124,1883.22,0.77346,0.53079,1.03484,0.84873,0.70874,0.78289,0.41947,1.59791,1.12587,1.61501,0.00195575,0.00195575,0.00195575
125,1898,0.7743,0.55699,1.02709,0.8184,0.74385,0.77586,0.41485,1.61135,1.02889,1.62597,0.001931,0.001931,0.001931
126,1912.76,0.76556,0.53221,1.03163,0.88574,0.75728,0.80702,0.43936,1.63183,1.00057,1.64448,0.00190625,0.00190625,0.00190625
127,1927.98,0.75649,0.53063,1.01855,0.84492,0.74057,0.78553,0.42254,1.61261,1.04232,1.59325,0.0018815,0.0018815,0.0018815
128,1943.01,0.75916,0.54709,1.02622,0.85929,0.72816,0.77298,0.42812,1.63286,1.05033,1.6125,0.00185675,0.00185675,0.00185675
129,1958.84,0.72814,0.51348,1.00162,0.84912,0.72816,0.81309,0.45354,1.61357,1.05819,1.64439,0.001832,0.001832,0.001832
130,1974.9,0.73874,0.5415,1.02096,0.80392,0.72816,0.78351,0.44127,1.62614,1.0472,1.65476,0.00180725,0.00180725,0.00180725
131,1990.06,0.75793,0.53267,1.02706,0.861,0.72169,0.80683,0.44847,1.60017,1.07537,1.62713,0.0017825,0.0017825,0.0017825
132,2005.11,0.74163,0.51088,1.02002,0.9232,0.70874,0.8012,0.43823,1.63492,1.02788,1.62913,0.00175775,0.00175775,0.00175775
133,2021.17,0.74384,0.51845,1.02227,0.86536,0.76699,0.8099,0.4595,1.57911,0.93852,1.5891,0.001733,0.001733,0.001733
134,2037.39,0.76485,0.54635,1.03888,0.87297,0.68932,0.77594,0.43584,1.61222,1.03462,1.62625,0.00170825,0.00170825,0.00170825
135,2053.03,0.7528,0.51163,1.03064,0.93225,0.66798,0.78029,0.42055,1.63254,1.04379,1.63864,0.0016835,0.0016835,0.0016835
136,2067.9,0.73832,0.51489,1.025,0.83068,0.74757,0.79477,0.44127,1.59481,1.01299,1.64979,0.00165875,0.00165875,0.00165875
137,2083.57,0.733,0.51229,1.0196,0.75924,0.73482,0.76952,0.42907,1.59878,1.13126,1.5832,0.001634,0.001634,0.001634
138,2098.44,0.74668,0.53067,1.02231,0.8367,0.74757,0.79152,0.43429,1.56532,1.00352,1.57153,0.00160925,0.00160925,0.00160925
139,2113.22,0.74046,0.52036,1.0316,0.88455,0.74392,0.79834,0.4289,1.57436,1.09583,1.57988,0.0015845,0.0015845,0.0015845
140,2127.53,0.74102,0.52653,1.02497,0.92178,0.69903,0.78719,0.43689,1.59969,1.10525,1.61584,0.00155975,0.00155975,0.00155975
141,2142.55,0.74976,0.53913,1.02905,0.92892,0.67961,0.78835,0.42642,1.63655,1.06979,1.6465,0.001535,0.001535,0.001535
142,2157.95,0.70314,0.50875,0.99908,0.92238,0.69226,0.78545,0.41758,1.54727,1.0234,1.57255,0.00151025,0.00151025,0.00151025
143,2172.51,0.69434,0.47607,0.99628,0.87694,0.71845,0.78631,0.4245,1.60215,1.03847,1.6166,0.0014855,0.0014855,0.0014855
144,2186.99,0.71994,0.49889,1.0098,0.85202,0.71845,0.79947,0.4452,1.59273,1.08301,1.61271,0.00146075,0.00146075,0.00146075
145,2201.64,0.70068,0.49076,0.99386,0.85027,0.71676,0.79761,0.43085,1.66047,1.15246,1.64549,0.001436,0.001436,0.001436
146,2216.39,0.71748,0.50321,1.01118,0.88559,0.68932,0.78573,0.44478,1.58799,1.13198,1.62861,0.00141125,0.00141125,0.00141125
147,2231.22,0.71969,0.49027,1.00969,0.83946,0.72816,0.77823,0.43121,1.59133,1.08951,1.61737,0.0013865,0.0013865,0.0013865
148,2245.96,0.71853,0.51038,1.01442,0.90007,0.72816,0.7935,0.43417,1.58715,1.08548,1.5856,0.00136175,0.00136175,0.00136175
149,2260.95,0.72761,0.52619,1.0162,0.84631,0.72816,0.79621,0.4173,1.6342,1.08505,1.64304,0.001337,0.001337,0.001337
150,2275.8,0.70815,0.4969,0.99808,0.90299,0.71845,0.79937,0.4307,1.56043,1.0314,1.59893,0.00131225,0.00131225,0.00131225
151,2291.68,0.69934,0.47752,0.99564,0.91431,0.72519,0.81299,0.43874,1.61932,1.06145,1.62284,0.0012875,0.0012875,0.0012875
152,2306.8,0.68793,0.49137,1.00022,0.85875,0.72816,0.81138,0.44481,1.58863,1.02702,1.58335,0.00126275,0.00126275,0.00126275
153,2321.82,0.70542,0.48566,1.01077,0.90958,0.68932,0.80724,0.43398,1.59127,1.0777,1.60522,0.001238,0.001238,0.001238
154,2338.22,0.6784,0.45159,0.98798,0.86731,0.76155,0.83054,0.45158,1.5501,1.04198,1.60219,0.00121325,0.00121325,0.00121325
155,2353.08,0.69018,0.46902,0.99532,0.88749,0.71845,0.82596,0.4679,1.5839,1.0161,1.62971,0.0011885,0.0011885,0.0011885
156,2368.22,0.68075,0.48027,0.99721,0.83441,0.76699,0.82031,0.44897,1.57413,0.99606,1.60991,0.00116375,0.00116375,0.00116375
157,2382.34,0.68643,0.48586,0.9979,0.95078,0.69903,0.82074,0.44778,1.581,1.0214,1.60933,0.001139,0.001139,0.001139
158,2399.28,0.69872,0.49259,1.0085,0.91345,0.68932,0.80493,0.43426,1.58309,0.99288,1.62336,0.00111425,0.00111425,0.00111425
159,2414.57,0.67008,0.47073,0.98579,0.85374,0.79343,0.8364,0.46542,1.53642,0.95432,1.60896,0.0010895,0.0010895,0.0010895
160,2429.04,0.65907,0.45215,0.97496,0.9399,0.70874,0.82076,0.44503,1.57949,1.1303,1.64755,0.00106475,0.00106475,0.00106475
161,2444.71,0.65962,0.44615,0.9837,0.91996,0.69903,0.78933,0.42957,1.57092,1.0361,1.63662,0.00104,0.00104,0.00104
162,2459.86,0.65959,0.4674,0.97916,0.90092,0.72816,0.80846,0.44496,1.59786,1.02614,1.66472,0.00101525,0.00101525,0.00101525
163,2474.27,0.6502,0.44444,0.98067,0.91801,0.68932,0.79522,0.43211,1.61218,1.0276,1.68821,0.0009905,0.0009905,0.0009905
164,2490.14,0.67742,0.48212,0.99402,0.92064,0.69903,0.82019,0.44488,1.58257,0.99349,1.66462,0.00096575,0.00096575,0.00096575
165,2505.43,0.64463,0.44643,0.97233,0.92222,0.69075,0.80379,0.44288,1.56409,1.00192,1.64598,0.000941,0.000941,0.000941
166,2520.48,0.6432,0.43287,0.96966,0.88736,0.68837,0.79939,0.42544,1.56632,1.01886,1.66439,0.00091625,0.00091625,0.00091625
167,2535.48,0.66962,0.46381,0.98765,0.85192,0.72816,0.81252,0.44408,1.57415,1.06408,1.65605,0.0008915,0.0008915,0.0008915
168,2550.2,0.6433,0.44734,0.97505,0.89993,0.69853,0.80881,0.44241,1.55228,1.06696,1.63393,0.00086675,0.00086675,0.00086675
169,2565.21,0.63309,0.44111,0.96999,0.89631,0.67961,0.81073,0.44707,1.57138,1.07752,1.65587,0.000842,0.000842,0.000842
170,2580.24,0.65547,0.44201,0.97924,0.89265,0.72659,0.82576,0.44557,1.55836,1.03595,1.66843,0.00081725,0.00081725,0.00081725
171,2595.03,0.63615,0.4422,0.97707,0.88072,0.73786,0.81503,0.44561,1.58142,1.06529,1.66598,0.0007925,0.0007925,0.0007925
172,2609.94,0.63967,0.44198,0.97503,0.83629,0.74757,0.81107,0.44447,1.58196,1.04421,1.67284,0.00076775,0.00076775,0.00076775
173,2625.07,0.63293,0.4375,0.98487,0.81317,0.76067,0.81713,0.44684,1.59392,1.0835,1.67739,0.000743,0.000743,0.000743
174,2640.39,0.62683,0.43634,0.97199,0.83647,0.7767,0.82993,0.45951,1.59428,1.02017,1.65907,0.00071825,0.00071825,0.00071825
175,2655.05,0.65309,0.44628,0.98344,0.90321,0.72483,0.82175,0.44971,1.60193,1.02747,1.66145,0.0006935,0.0006935,0.0006935
176,2670.03,0.63205,0.42849,0.96244,0.93518,0.70042,0.82732,0.45119,1.61011,1.06812,1.6547,0.00066875,0.00066875,0.00066875
177,2686.04,0.61709,0.42286,0.96572,0.84977,0.76884,0.83941,0.46544,1.57346,1.00902,1.65366,0.000644,0.000644,0.000644
178,2701.14,0.63484,0.45137,0.9869,0.86344,0.73665,0.83498,0.45772,1.57719,1.03771,1.66281,0.00061925,0.00061925,0.00061925
179,2716.31,0.62434,0.42115,0.96187,0.96087,0.67961,0.83685,0.45816,1.5811,1.01749,1.66179,0.0005945,0.0005945,0.0005945
180,2730.5,0.62838,0.44184,0.96983,0.83197,0.74757,0.8309,0.45746,1.59728,1.03547,1.68448,0.00056975,0.00056975,0.00056975
181,2745.38,0.61169,0.41864,0.96516,0.83285,0.72566,0.83086,0.45953,1.60481,1.06752,1.6799,0.000545,0.000545,0.000545
182,2761.09,0.6299,0.42878,0.97143,0.87941,0.71845,0.83063,0.46295,1.60143,1.05255,1.66689,0.00052025,0.00052025,0.00052025
183,2775.78,0.63285,0.44143,0.9734,0.8444,0.73762,0.8257,0.45867,1.58186,1.04156,1.65592,0.0004955,0.0004955,0.0004955
