epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,13581.9,0.69183,0.42211,1.01708,0.95402,0.93347,0.96355,0.73567,0.9519,0.44335,1.17654,0.000204411,0.000204411,0.000204411
186,13620.9,0.69684,0.43298,1.02197,0.95389,0.93072,0.96123,0.7364,0.95258,0.44349,1.17737,0.000189415,0.000189415,0.000189415
187,13659.5,0.68764,0.42287,1.0064,0.95392,0.93131,0.96134,0.73679,0.95258,0.44385,1.17765,0.00017537,0.00017537,0.00017537
188,13698.9,0.69606,0.42317,1.01741,0.95393,0.93155,0.96118,0.73693,0.95302,0.44456,1.17817,0.000162278,0.000162278,0.000162278
189,13737.4,0.6912,0.42187,1.01401,0.95393,0.93147,0.96136,0.73755,0.95268,0.44449,1.17814,0.000150142,0.000150142,0.000150142
190,13776.6,0.70021,0.43704,1.02229,0.953,0.92931,0.96136,0.73662,0.9523,0.44437,1.17825,0.000138967,0.000138967,0.000138967
191,13815.8,0.54279,0.24756,0.89985,0.95258,0.92956,0.96122,0.73497,0.9518,0.44503,1.17808,0.000128754,0.000128754,0.000128754
192,13854,0.53665,0.24451,0.89531,0.95257,0.92934,0.96122,0.73552,0.95115,0.44421,1.17827,0.000119506,0.000119506,0.000119506
193,13891.9,0.53543,0.24374,0.89341,0.95877,0.92661,0.96226,0.73619,0.95069,0.44502,1.17819,0.000111226,0.000111226,0.000111226
194,13930.2,0.53233,0.24129,0.89368,0.95828,0.92545,0.96156,0.73564,0.94999,0.44551,1.17747,0.000103915,0.000103915,0.000103915
195,13967.5,0.52845,0.23927,0.89163,0.95735,0.92545,0.96145,0.73502,0.94972,0.44666,1.17745,9.75746e-05,9.75746e-05,9.75746e-05
196,14005,0.53012,0.24137,0.89243,0.95745,0.92542,0.96159,0.73503,0.94912,0.44749,1.17763,9.22074e-05,9.22074e-05,9.22074e-05
197,14042.4,0.5279,0.23967,0.88969,0.95546,0.92416,0.96156,0.73544,0.94903,0.44767,1.17779,8.78142e-05,8.78142e-05,8.78142e-05
198,14079.7,0.52378,0.23941,0.88933,0.95452,0.92416,0.96158,0.73519,0.94945,0.44855,1.17843,8.43961e-05,8.43961e-05,8.43961e-05
199,14117.3,0.52358,0.23912,0.89071,0.95237,0.92515,0.96159,0.73523,0.94872,0.44941,1.17851,8.1954e-05,8.1954e-05,8.1954e-05
200,14155.7,0.52416,0.23839,0.88558,0.94768,0.93133,0.96135,0.73527,0.94837,0.44981,1.17872,8.04885e-05,8.04885e-05,8.04885e-05
